bank_code,branch_code,bank_name
050,0508908,臺灣中小企業銀行屏東分行
050,0508919,臺灣中小企業銀行小港分行
050,0508920,臺灣中小企業銀行潮州分行
050,0508931,臺灣中小企業銀行國際金融業務分行
050,0509008,臺灣中小企業銀行洛杉磯分行
050,0509019,臺灣中小企業銀行香港分行
050,0509020,臺灣中小企業銀行雪梨分行
050,0509053,臺灣中小企業銀行上海分行
050,0509064,臺灣中小企業銀行布里斯本分行
050,0509075,臺灣中小企業銀行紐約分行
050,0509086,臺灣中小企業銀行武漢分行
050,0509101,臺灣中小企業銀行東京分行
050,0509503,臺灣中小企業銀行仰光代表人辦事處
052,,渣打國際商業銀行
052,0520041,渣打國際商業銀行中壢分行
052,0520052,渣打國際商業銀行竹東分行
052,0520063,渣打國際商業銀行竹南分行
052,0520074,渣打國際商業銀行苗栗分行
052,0520122,渣打國際商業銀行新屋分行
052,0520133,渣打國際商業銀行湖口分行
052,0520144,渣打國際商業銀行苑裡分行
052,0520166,渣打國際商業銀行龍潭分行
052,0520177,渣打國際商業銀行竹北分行
052,0520199,渣打國際商業銀行三民分行
052,0520214,渣打國際商業銀行八德分行
052,0520225,渣打國際商業銀行新明分行
052,0520247,渣打國際商業銀行公館分行
052,0520269,渣打國際商業銀行後龍分行
052,0520281,渣打國際商業銀行南崁分行
052,0520328,渣打國際商業銀行光復分行
052,0520373,渣打國際商業銀行埔心分行
052,0520384,渣打國際商業銀行新豐分行
052,0520454,渣打國際商業銀行中正分行
052,0520476,渣打國際商業銀行環北分行
052,0520513,渣打國際商業銀行新興分行
052,0520524,渣打國際商業銀行新社分行
052,0520579,渣打國際商業銀行北新竹分行
052,0520649,渣打國際商業銀行東內壢分行
052,0520650,渣打國際商業銀行信託部
052,0520661,渣打國際商業銀行國際金融業務分行
052,0520672,渣打國際商業銀行新店分行
052,0520683,渣打國際商業銀行公西分行
052,0520708,渣打國際商業銀行莊敬分行
052,0520719,渣打國際商業銀行板橋分行
052,0520731,渣打國際商業銀行豐原分行
052,0520742,渣打國際商業銀行文心分行
052,0520753,渣打國際商業銀行內湖分行
052,0520764,渣打國際商業銀行九如分行
052,0520775,渣打國際商業銀行台南分行
052,0520797,渣打國際商業銀行南屯分行
052,0520812,渣打國際商業銀行東寧分行
052,0520878,渣打國際商業銀行北屯分行
052,0520889,渣打國際商業銀行西屯分行
052,0520926,渣打國際商業銀行彰化分行
052,0520959,渣打國際商業銀行敦北分行
052,0520960,渣打國際商業銀行北高雄分行
052,0520971,渣打國際商業銀行台中分行
052,0520982,渣打國際商業銀行高雄分行
052,0521015,渣打國際商業銀行復興分行
052,0521060,渣打國際商業銀三多分行
052,0521093,渣打國際商業銀行南京分行
052,0521118,渣打國際商業銀行信義分行
052,0521129,渣打國際商業銀行營業部
052,0521141,渣打國際商業銀行敦化分行
052,0521152,渣打國際商業銀行天母分行
052,0521163,渣打國際商業銀行仁愛分行
052,0521185,渣打國際商業銀行中山分行
052,0521196,渣打國際商業銀行古亭分行
052,0521200,渣打國際商業銀行大直分行
052,0521211,渣打國際商業銀行金山分行
053,,台中商業銀行
053,0530019,台中商業銀行中正分行
053,0530020,台中商業銀行營業部
053,0530042,台中商業銀行南台中分行
053,0530053,台中商業銀行霧峰分行
053,0530064,台中商業銀行大甲分行
053,0530075,台中商業銀行沙鹿分行
053,0530086,台中商業銀行豐原分行
053,0530097,台中商業銀行東勢分行
053,0530101,台中商業銀行彰化分行
053,0530112,台中商業銀行溪湖分行
053,0530123,台中商業銀行員林分行
053,0530134,台中商業銀行田中分行
053,0530145,台中商業銀行北斗分行
053,0530156,台中商業銀行二林分行
053,0530167,台中商業銀行南投分行
053,0530189,台中商業銀行草屯分行
053,0530190,台中商業銀行竹山分行
053,0530204,台中商業銀行埔里分行
053,0530215,台中商業銀行鹿港分行
053,0530226,台中商業銀行西台中分行
053,0530237,台中商業銀行清水分行
053,0530248,台中商業銀行東豐原分行
053,0530259,台中商業銀行烏日分行
053,0530260,台中商業銀行馬來西亞納閩分行檳城行銷服務處
053,0530271,台中商業銀行北台中分行
053,0530318,台中商業銀行和美分行
053,0530330,台中商業銀行西屯分行
053,0530341,台中商業銀行太平分行
053,0530363,台中商業銀行大雅分行
053,0530374,台中商業銀行后里分行
053,0530385,台中商業銀行潭子分行
053,0530396,台中商業銀行社頭分行
053,0530400,台中商業銀行永靖分行
053,0530411,台中商業銀行花壇分行
053,0530422,台中商業銀行秀水分行
053,0530444,台中商業銀行南屯分行
053,0530455,台中商業銀行大肚分行
053,0530466,台中商業銀行神岡分行
053,0530477,台中商業銀行內新分行
053,0530488,台中商業銀行伸港分行
053,0530499,台中商業銀行北太平分行
053,0530503,台中商業銀行台中港分行
053,0530514,台中商業銀行北員林分行
053,0530525,台中商業銀行南陽分行
053,0530536,台中商業銀行左營分行
053,0530570,台中商業銀行埤頭分行
053,0530581,台中商業銀行四民分行
053,0530592,台中商業銀行軍功分行
053,0530628,台中商業銀行信託部
053,0530639,台中商業銀行北屯分行
053,0530662,台中商業銀行埔心分行
053,0530673,台中商業銀行國際事業營運部
053,0530684,台中商業銀行台北分行
053,0530710,台中商業銀行松山分行
053,0530721,台中商業銀行三重分行
053,0530732,台中商業銀行高雄分行
053,0530754,台中商業銀行龍井分行
053,0530776,台中商業銀行林口分行
053,0530787,台中商業銀行虎尾分行
053,0530798,台中商業銀行苑裡分行
053,0530802,台中商業銀行國際金融業務分行
053,0530813,台中商業銀行斗南分行
053,0530824,台中商業銀行竹南分行
053,0530846,台中商業銀行內湖分行
053,0530857,台中商業銀行鳳山分行
053,0530868,台中商業銀行板橋分行
053,0530880,台中商業銀行新莊分行
053,0530891,台中商業銀行民雄分行
053,0530905,台中商業銀行桃園分行
053,0530916,台中商業銀行永康分行
053,0530927,台中商業銀行竹北分行
053,0530938,台中商業銀行南崁分行
053,0530949,台中商業銀行新竹分行
053,0530950,台中商業銀行內壢分行
053,0530961,台中商業銀行新豐分行
053,0530972,台中商業銀行大園分行
053,0530983,台中商業銀行中壢分行
053,0531005,台中商業銀行楊梅分行
053,0531016,台中商業銀行土城分行
053,0531038,台中商業銀行復興分行
053,0531050,台中商業銀行中山分行
053,0531061,台中商業銀行大同分行
053,0531072,台中商業銀行台南分行
053,0531083,台中商業銀行新港分行
053,0531094,台中商業銀行新店分行
053,0531108,台中商業銀行燕巢分行
053,0531119,台中商業銀行麥寮分行
053,0531120,台中商業銀行頭份分行
053,0531131,台中商業銀行汐止分行(籌備中)
053,0531142,台中商業銀行安平分行(籌備中)
053,0539894,台中商業銀行越南胡志明市代表人辦事處
053,0539975,台中商業銀行馬來西亞納閩分行亞庇行銷服務處
053,0539986,台中商業銀行馬來西亞納閩分行吉隆坡行銷服務處
053,0539997,台中商業銀行馬來西亞納閩分行
054,,京城商業銀行
054,0540010,京城商業銀行總行營業部
054,0540032,京城商業銀行台南分行
054,0540043,京城商業銀行嘉義分行
054,0540054,京城商業銀行新營分行
054,0540065,京城商業銀行鹽水分行
054,0540076,京城商業銀行虎尾分行
054,0540087,京城商業銀行斗六分行
054,0540098,京城商業銀行民雄分行
054,0540102,京城商業銀行北港分行
054,0540113,京城商業銀行麻豆分行
054,0540124,京城商業銀行朴子分行
054,0540135,京城商業銀行佳里分行
054,0540146,京城商業銀行梅山分行
054,0540157,京城商業銀行斗南分行
054,0540180,京城商業銀行東台南分行
054,0540227,京城商業銀行西螺分行
054,0540249,京城商業銀行善化分行
054,0540250,京城商業銀行學甲分行
054,0540272,京城商業銀行開元分行
054,0540283,京城商業銀行永康分行
054,0540294,京城商業銀行新市分行
054,0540308,京城商業銀行仁德分行
054,0540319,京城商業銀行六甲分行
054,0540320,京城商業銀行安南分行
054,0540331,京城商業銀行中埔分行
054,0540342,京城商業銀行崙背分行
054,0540353,京城商業銀行西港分行
054,0540364,京城商業銀行新化分行
054,0540375,京城商業銀行竹崎分行
054,0540386,京城商業銀行信託部
054,0540397,京城商業銀行安和分行
054,0540401,京城商業銀行新興分行
054,0540412,京城商業銀行中華分行
054,0540434,京城商業銀行白河分行
054,0540445,京城商業銀行興業分行
054,0540467,京城商業銀行水上分行
054,0540489,京城商業銀行府城分行
054,0540504,京城商業銀行歸仁分行
054,0540515,京城商業銀行鹽行分行
054,0540537,京城商業銀行台北分行
054,0540548,京城商業銀行大林分行
054,0540607,京城商業銀行關廟分行
054,0540641,京城商業銀行太保分行
054,0540652,京城商業銀行蘆洲分行
054,0540663,京城商業銀行玉井分行
054,0540674,京城商業銀行國外部
054,0540685,京城商業銀行國際金融業務分行
054,0540696,京城商業銀行高雄分行
054,0540700,京城商業銀行台中分行
054,0540711,京城商業銀行內湖分行
054,0540744,京城商業銀行桃園分行
054,0540755,京城商業銀行雙和分行
054,0540766,京城商業銀行岡山分行
054,0540777,京城商業銀行中正分行
054,0540788,京城商業銀行忠孝分行
054,0540799,京城商業銀行北高雄分行
054,0540814,京城商業銀行板橋分行
054,0540825,京城商業銀行文心分行
054,0540836,京城商業銀行松山分行
054,0540847,京城商業銀行新莊分行
054,0540858,京城商業銀行新竹分行
054,0540869,京城商業銀行中壢分行
054,0540870,京城商業銀行新店分行
054,0540881,京城商業銀行南崁分行
054,0540892,京城商業銀行大里分行
054,0540906,京城商業銀行楠梓分行
054,0540917,京城商業銀行彰化分行
054,0540928,京城商業銀行東新竹分行
054,0540939,京城商業銀行裕農分行
081,,滙豐(台灣)商業銀行
081,0810016,滙豐(台灣)商業銀行台北分行
081,0810027,滙豐(台灣)商業銀行高雄分行
081,0810038,滙豐(台灣)商業銀行國際金融業務分行
081,0810049,滙豐(台灣)商業銀行台中分行
081,0810050,滙豐(台灣)商業銀行台南分行
081,0810061,滙豐(台灣)商業銀行板橋分行
081,0810083,滙豐(台灣)商業銀行建國分行
081,0810094,滙豐(台灣)商業銀行天母分行
081,0810120,滙豐(台灣)商業銀行光復分行
081,0810164,滙豐(台灣)商業銀行新板分行
081,0810186,滙豐(台灣)商業銀行古亭分行
081,0810197,滙豐(台灣)商業銀行苓雅分行
081,0810201,滙豐(台灣)商業銀行南港分行
081,0810212,滙豐(台灣)商業銀行林口分行
081,0810223,滙豐(台灣)商業銀行新竹分行
081,0810234,滙豐(台灣)商業銀行松江分行
081,0810304,滙豐(台灣)商業銀行安和分行
081,0810315,滙豐(台灣)商業銀行中壢分行
081,0810326,滙豐(台灣)商業銀行仁愛分行
081,0810360,滙豐(台灣)商業銀行內湖分行
081,0810382,滙豐(台灣)商業銀行復興分行
081,0810511,滙豐(台灣)商業銀行國美分行
081,0810522,滙豐(台灣)商業銀行敦南分行
081,0810533,滙豐(台灣)商業銀行桃園分行
081,0810566,滙豐(台灣)商業銀行大直分行
081,0810577,滙豐(台灣)商業銀行士林分行
081,0810599,滙豐(台灣)商業銀行崇德分行
101,,瑞興商業銀行
101,1010011,瑞興商業銀行營業部
101,1010020,瑞興商業銀行民生分行
101,1010039,瑞興商業銀行建成分行
101,1010048,瑞興商業銀行大橋分行
101,1010057,瑞興商業銀行南京東路分行
101,1010066,瑞興商業銀行昆明分行
101,1010075,瑞興商業銀行長安分行
101,1010084,瑞興商業銀行永吉分行
101,1010093,瑞興商業銀行和平東路分行
101,1010109,瑞興商業銀行石牌分行
101,1010118,瑞興商業銀行內湖分行
101,1010127,瑞興商業銀行成功簡易型分行
101,1010136,瑞興商業銀行古亭分行
101,1010145,瑞興商業銀行景美分行
101,1010154,瑞興商業銀行南港分行
101,1010163,瑞興商業銀行信義簡易型分行
101,1010172,瑞興商業銀行萬華分行
101,1010181,瑞興商業銀行士林分行
101,1010190,瑞興商業銀行松山簡易型分行
101,1010206,瑞興商業銀行城內分行
101,1010215,瑞興商業銀行桃園分行
101,1010224,瑞興商業銀行中和分行
101,1010242,瑞興商業銀行信託部
101,1010251,瑞興商業銀行國外部
101,1010260,瑞興商業銀行國際金融業務分行
102,,華泰商業銀行
102,1020010,華泰商業銀行營業部
102,1020029,華泰商業銀行迪化街分行
102,1020038,華泰商業銀行建成分行
102,1020047,華泰商業銀行大同分行
102,1020056,華泰商業銀行中山分行
102,1020065,華泰商業銀行大安分行
102,1020074,華泰商業銀行松山分行
102,1020083,華泰商業銀行古亭分行
102,1020092,華泰商業銀行士林分行
102,1020108,華泰商業銀行內湖分行
102,1020117,華泰商業銀行信義分行
102,1020126,華泰商業銀行永吉分行
102,1020135,華泰商業銀行和平分行
102,1020144,華泰商業銀行光復分行
102,1020153,華泰商業銀行文山分行
102,1020171,華泰商業銀行石牌分行
102,1020180,華泰商業銀行萬華分行
102,1020199,華泰商業銀行桃園分行
102,1020205,華泰商業銀行松德分行
102,1020214,華泰商業銀行新莊分行
102,1020223,華泰商業銀行中和分行
102,1020232,華泰商業銀行板橋分行
102,1020241,華泰商業銀行南京東路分行
102,1020250,華泰商業銀行敦化分行
102,1020269,華泰商業銀行新店分行
102,1020278,華泰商業銀行中壢分行
102,1020287,華泰商業銀行高雄分行
102,1020296,華泰商業銀行三重分行
102,1020302,華泰商業銀行總部分行
102,1020311,華泰商業銀行國外部
102,1020320,華泰商業銀行信託部
102,1020339,華泰商業銀行國際金融業務分行
102,1020348,華泰商業銀行台南分行
102,1020357,華泰商業銀行北高雄分行
102,1020366,華泰商業銀行台中分行
102,1020375,華泰商業銀行彰化分行
102,1020384,華泰商業銀行北台中分行
103,,臺灣新光商業銀行
103,1030019,臺灣新光商業銀行中正分行
103,1030028,臺灣新光商業銀行東台北分行
103,1030037,臺灣新光商業銀行龍山分行
103,1030046,臺灣新光商業銀行西園分行
103,1030055,臺灣新光商業銀行西門分行
103,1030064,臺灣新光商業銀行大同分行
103,1030073,臺灣新光商業銀行復興分行
103,1030082,臺灣新光商業銀行忠孝分行
103,1030091,臺灣新光商業銀行五常分行
103,1030107,臺灣新光商業銀行城北分行
103,1030116,臺灣新光商業銀行城內分行
103,1030134,臺灣新光商業銀行新金湖分行
103,1030143,臺灣新光商業銀行慶城分行
103,1030152,臺灣新光商業銀行內湖分行
103,1030161,臺灣新光商業銀行世貿分行
103,1030170,臺灣新光商業銀行松山分行
103,1030189,臺灣新光商業銀行南港分行
103,1030198,臺灣新光商業銀行林森北路分行
103,1030204,臺灣新光商業銀行大安分行
103,1030213,臺灣新光商業銀行新竹分行
103,1030222,臺灣新光商業銀行中壢分行
103,1030231,臺灣新光商業銀行桃園分行
103,1030240,臺灣新光商業銀行東三重分行
103,1030259,臺灣新光商業銀行竹北分行
103,1030268,臺灣新光商業銀行連城路分行
103,1030277,臺灣新光商業銀行竹科分行
103,1030286,臺灣新光商業銀行土城分行
103,1030295,臺灣新光商業銀行蘆洲分行
103,1030301,臺灣新光商業銀行建成分行
103,1030310,臺灣新光商業銀行北三重分行
103,1030329,臺灣新光商業銀行永和分行
103,1030338,臺灣新光商業銀行新埔分行
103,1030347,臺灣新光商業銀行台中分行
103,1030356,臺灣新光商業銀行中港分行
103,1030365,臺灣新光商業銀行左營華夏路分行
103,1030374,臺灣新光商業銀行大甲分行
103,1030383,臺灣新光商業銀行大墩分行
103,1030392,臺灣新光商業銀行員林分行
103,1030408,臺灣新光商業銀行南屯分行
103,1030417,臺灣新光商業銀行東台南分行
103,1030426,臺灣新光商業銀行大里分行
103,1030435,臺灣新光商業銀行松竹分行
103,1030444,臺灣新光商業銀行彰化分行
103,1030453,臺灣新光商業銀行樹林分行
103,1030462,臺灣新光商業銀行新板分行
103,1030471,臺灣新光商業銀行古亭分行
103,1030480,臺灣新光商業銀行士林分行
103,1030499,臺灣新光商業銀行營業部
103,1030505,臺灣新光商業銀行丹鳳分行
103,1030514,臺灣新光商業銀行北投復興崗分行
103,1030523,臺灣新光商業銀行新生南路分行
103,1030532,臺灣新光商業銀行國外部
103,1030541,臺灣新光商業銀行新營分行
103,1030550,臺灣新光商業銀行天母簡易型分行
103,1030569,臺灣新光商業銀行新店分行
103,1030578,臺灣新光商業銀行大直分行
103,1030587,臺灣新光商業銀行興隆分行
103,1030596,臺灣新光商業銀行八德分行
103,1030611,臺灣新光商業銀行長安分行
103,1030620,臺灣新光商業銀行嘉義分行
103,1030648,臺灣新光商業銀行鳳山分行
103,1030657,臺灣新光商業銀行台南分行
103,1030666,臺灣新光商業銀行北嘉義分行
103,1030675,臺灣新光商業銀行斗六分行
103,1030684,臺灣新光商業銀行竹南分行
103,1030693,臺灣新光商業銀行花蓮分行
103,1030709,臺灣新光商業銀行基隆分行
103,1030718,臺灣新光商業銀行宜蘭分行
103,1030727,臺灣新光商業銀行三峽分行
103,1030736,臺灣新光商業銀行路竹分行
103,1030745,臺灣新光商業銀行高雄分行
103,1030754,臺灣新光商業銀行新莊分行
103,1030763,臺灣新光商業銀行江子翠分行
103,1030772,臺灣新光商業銀行林口分行
103,1030781,臺灣新光商業銀行彌陀簡易型分行
103,1030790,臺灣新光商業銀行岡山分行
103,1030806,臺灣新光商業銀行北高雄分行
103,1030815,臺灣新光商業銀行國際金融業務分行
103,1030824,臺灣新光商業銀行小港分行
103,1030833,臺灣新光商業銀行中華分行
103,1030842,臺灣新光商業銀行承德分行
103,1030851,臺灣新光商業銀行敦南分行
103,1030860,臺灣新光商業銀行中和分行
103,1030879,臺灣新光商業銀行南台中分行
103,1030888,臺灣新光商業銀行水湳分行
103,1030897,臺灣新光商業銀行北屯分行
103,1030903,臺灣新光商業銀行西屯分行
103,1030912,臺灣新光商業銀行向上分行
103,1030921,臺灣新光商業銀行十甲分行
103,1030930,臺灣新光商業銀行豐原分行
103,1030949,臺灣新光商業銀行永安分行
103,1030958,臺灣新光商業銀行屏東分行
103,1030967,臺灣新光商業銀行東園分行
103,1030976,臺灣新光商業銀行萬丹分行
103,1030985,臺灣新光商業銀行七賢分行
103,1031003,臺灣新光商業銀行汐止分行
103,1031012,臺灣新光商業銀行桃北分行
103,1031021,臺灣新光商業銀行六家分行
103,1031030,臺灣新光商業銀行九如分行
103,1031049,臺灣新光商業銀行永康分行
103,1031058,臺灣新光商業銀行青埔分行
103,1031067,臺灣新光商業銀行沙鹿分行
103,1031076,臺灣新光商業銀行大雅分行
103,1031094,臺灣新光商業銀行草屯分行
103,1031100,臺灣新光商業銀行南東分行
103,1033249,臺灣新光商業銀行信託部
103,1033425,臺灣新光商業銀行緬甸仰光代表人辦事處
103,1039025,臺灣新光商業銀行越南胡志明市代表人辦事處
103,1039036,臺灣新光商業銀行香港分行
108,,陽信商業銀行
108,1080014,陽信商業銀行營業部
108,1080023,陽信商業銀行石牌分行
108,1080032,陽信商業銀行北投分行
108,1080041,陽信商業銀行社子分行
108,1080050,陽信商業銀行士林分行
108,1080069,陽信商業銀行大屯分行
108,1080078,陽信商業銀行劍潭分行
108,1080087,陽信商業銀行蘭雅分行
108,1080096,陽信商業銀行天母分行
108,1080102,陽信商業銀行社中分行
108,1080111,陽信商業銀行吉林分行
108,1080120,陽信商業銀行成功分行
108,1080139,陽信商業銀行民生分行
108,1080148,陽信商業銀行延吉分行
108,1080157,陽信商業銀行木柵分行
108,1080166,陽信商業銀行龍江分行
108,1080175,陽信商業銀行南京分行
108,1080184,陽信商業銀行景美分行
108,1080193,陽信商業銀行中興分行
108,1080209,陽信商業銀行信義分行
108,1080218,陽信商業銀行中和分行
108,1080227,陽信商業銀行永和分行
108,1080236,陽信商業銀行蘆洲分行
108,1080245,陽信商業銀行板橋分行
108,1080254,陽信商業銀行信託部
108,1080263,陽信商業銀行新和分行
108,1080272,陽信商業銀行溪洲分行
108,1080281,陽信商業銀行泰山分行
108,1080290,陽信商業銀行新莊分行
108,1080306,陽信商業銀行古亭分行
108,1080315,陽信商業銀行三重分行
108,1080324,陽信商業銀行大業分行
108,1080333,陽信商業銀行雙和分行
108,1080342,陽信商業銀行復興分行
108,1080351,陽信商業銀行大安分行
108,1080360,陽信商業銀行桃園分行
108,1080379,陽信商業銀行新店分行
108,1080388,陽信商業銀行國外部
108,1080397,陽信商業銀行新福分行
108,1080403,陽信商業銀行新竹分行
108,1080412,陽信商業銀行員林分行
108,1080421,陽信商業銀行花蓮分行
108,1080430,陽信商業銀行精武分行
108,1080449,陽信商業銀行社頭分行
108,1080458,陽信商業銀行屏東分行
108,1080467,陽信商業銀行和平分行
108,1080476,陽信商業銀行高雄分行
108,1080485,陽信商業銀行大同分行
108,1080494,陽信商業銀行北屯分行
108,1080500,陽信商業銀行嘉義分行
108,1080519,陽信商業銀行新埔分行
108,1080528,陽信商業銀行台南分行
108,1080555,陽信商業銀行東寧分行
108,1080564,陽信商業銀行中華分行
108,1080573,陽信商業銀行健康分行
108,1080582,陽信商業銀行台中分行
108,1080607,陽信商業銀行西華分行
108,1080616,陽信商業銀行安順分行
108,1080625,陽信商業銀行國際金融業務分行
108,1080634,陽信商業銀行左營分行
108,1080643,陽信商業銀行向上分行
108,1080652,陽信商業銀行內湖分行
108,1080661,陽信商業銀行中壢分行
108,1080670,陽信商業銀行五股分行
108,1080689,陽信商業銀行林森分行
108,1080698,陽信商業銀行立文分行
108,1080704,陽信商業銀行新興分行
108,1080713,陽信商業銀行青年分行
108,1080722,陽信商業銀行三鳳分行
108,1080731,陽信商業銀行四維分行
108,1080740,陽信商業銀行大公分行
108,1080759,陽信商業銀行大順分行
108,1080768,陽信商業銀行海光分行
108,1080777,陽信商業銀行前鎮分行
108,1080786,陽信商業銀行平等分行
108,1080795,陽信商業銀行基隆分行
108,1080801,陽信商業銀行小港分行
108,1080810,陽信商業銀行右昌分行
108,1080829,陽信商業銀行汐止分行
108,1080838,陽信商業銀行五甲分行
108,1080847,陽信商業銀行鼎力分行
108,1080856,陽信商業銀行楠梓分行
108,1080865,陽信商業銀行旗山分行
108,1080874,陽信商業銀行土城分行
108,1080883,陽信商業銀行南桃園分行
108,1080917,陽信商業銀行林園分行
108,1080926,陽信商業銀行岡山分行
108,1080935,陽信商業銀行仁德分行
108,1080944,陽信商業銀行東桃園分行
108,1080953,陽信商業銀行永康分行
108,1080971,陽信商業銀行南港分行
108,1080980,陽信商業銀行里港分行
108,1080999,陽信商業銀行大里分行
108,1081017,陽信商業銀行萬華分行
108,1081026,陽信商業銀行臺北分行
108,1081035,陽信商業銀行長安分行
108,1081053,陽信商業銀行羅東分行
108,1081062,陽信商業銀行竹北分行
108,1081071,陽信商業銀行重新分行
108,1081080,陽信商業銀行彰化分行
108,1081336,陽信商業銀行苗栗分行
108,1081354,陽信商業銀行龍井分行
108,1081363,陽信商業銀行雲林分行
108,1081372,陽信商業銀行南投分行
108,1081503,陽信商業銀行臺東分行
108,1081512,陽信商業銀行宜蘭分行
108,1081567,陽信商業銀行林口分行
108,1081576,陽信商業銀行豐原分行
108,1081585,陽信商業銀行竹科分行
108,1081594,陽信商業銀行總部分行
118,,板信商業銀行
118,1180011,板信商業銀行板橋分行
118,1180020,板信商業銀行後埔分行
118,1180039,板信商業銀行永和分行
118,1180048,板信商業銀行埔墘分行
118,1180057,板信商業銀行華江分行
118,1180066,板信商業銀行民族分行
118,1180075,板信商業銀行中和分行
118,1180084,板信商業銀行土城分行
118,1180093,板信商業銀行文化分行
118,1180109,板信商業銀行大觀分行
118,1180118,板信商業銀行興南分行
118,1180145,板信商業銀行小港分行
118,1180163,板信商業銀行新興分行
118,1180181,板信商業銀行前鎮分行
118,1180206,板信商業銀行陽明分行
118,1180215,板信商業銀行高新莊分行
118,1180279,板信商業銀行信義分行
118,1180288,板信商業銀行新莊分行
118,1180297,板信商業銀行秀朗分行
118,1180303,板信商業銀行桃園分行
118,1180312,板信商業銀行三重分行
118,1180330,板信商業銀行員山分行
118,1180349,板信商業銀行桃鶯分行
118,1180358,板信商業銀行民生分行
118,1180367,板信商業銀行龍岡分行
118,1180376,板信商業銀行信託部
118,1180385,板信商業銀行樹林分行
118,1180394,板信商業銀行金城分行
118,1180400,板信商業銀行新竹分行
118,1180419,板信商業銀行八德分行
118,1180428,板信商業銀行台中分行
118,1180437,板信商業銀行台南分行
118,1180446,板信商業銀行新店分行
118,1180455,板信商業銀行內湖分行
118,1180473,板信商業銀行國外部
118,1180482,板信商業銀行中正分行
118,1180491,板信商業銀行國際金融業務分行
118,1180507,板信商業銀行嘉義分行
118,1180598,板信商業銀行蘆洲分行
118,1180604,板信商業銀行羅東分行
118,1180613,板信商業銀行北台中分行
118,1180622,板信商業銀行成功分行
118,1180631,板信商業銀行福和分行
118,1180659,板信商業銀行營業部
118,1180668,板信商業銀行瑞光分行
118,1180677,板信商業銀行丹鳳分行
118,1180686,板信商業銀行北新分行
118,1180695,板信商業銀行艋舺分行
118,1180701,板信商業銀行興隆分行
118,1180710,板信商業銀行雙園分行
118,1180729,板信商業銀行西門分行
118,1180738,板信商業銀行古亭分行
118,1180747,板信商業銀行安東分行
118,1180756,板信商業銀行松山分行
118,1180765,板信商業銀行士林分行
118,1180774,板信商業銀行東湖分行
118,1180792,板信商業銀行復興分行
118,1180808,板信商業銀行民權分行
118,1180817,板信商業銀行重慶分行
118,1180826,板信商業銀行木柵分行
118,1180844,板信商業銀行大直分行
118,1180853,板信商業銀行萬大分行
118,1180871,板信商業銀行保險代理部
118,1180880,板信商業銀行南京東路分行
118,1180899,板信商業銀行北桃園分行
118,1180905,板信商業銀行環東分行
118,1180914,板信商業銀行汐止分行
118,1180923,板信商業銀行燕巢分行
118,1180932,板信商業銀行苗栗分行
118,1180941,板信商業銀行南港分行
118,1180950,板信商業銀行石岡分行
147,,三信商業銀行
147,1470013,三信商業銀行台中分行
147,1470022,三信商業銀行營業部
147,1470040,三信商業銀行成功分行
147,1470059,三信商業銀行西屯分行
147,1470068,三信商業銀行國光分行
147,1470077,三信商業銀行大智分行
147,1470086,三信商業銀行林森分行
147,1470095,三信商業銀行南門分行
147,1470101,三信商業銀行進化分行
147,1470110,三信商業銀行南屯分行
147,1470138,三信商業銀行北屯分行
147,1470147,三信商業銀行豐原分行
147,1470156,三信商業銀行彰化分行
147,1470165,三信商業銀行員林分行
147,1470183,三信商業銀行台北分行
147,1470192,三信商業銀行桃園分行
147,1470208,三信商業銀行板橋分行
147,1470253,三信商業銀行豐信分行
147,1470262,三信商業銀行中山分行
147,1470299,三信商業銀行台南分行
147,1470305,三信商業銀行高雄分行
147,1470314,三信商業銀行新莊分行
147,1470323,三信商業銀行新竹分行
147,1470332,三信商業銀行鳳山分行
147,1470341,三信商業銀行大雅分行
147,1470350,三信商業銀行橋頭分行
147,1470369,三信商業銀行大肚分行
147,1470378,三信商業銀行龍井分行
147,1470387,三信商業銀行田中分行
147,1470396,三信商業銀行太平分行
147,1470402,三信商業銀行青埔分行
147,1470411,三信商業銀行烏日分行
147,1470907,三信商業銀行信託部
147,1470925,三信商業銀行國外部
147,1470934,三信商業銀行國際金融業務分行
803,,聯邦商業銀行
803,8030010,聯邦商業銀行台北分行
803,8030021,聯邦商業銀行營業部
803,8030032,聯邦商業銀行桃園分行
803,8030043,聯邦商業銀行台中分行
803,8030054,聯邦商業銀行南京東路分行
803,8030065,聯邦商業銀行中壢分行
803,8030076,聯邦商業銀行三重分行
803,8030087,聯邦商業銀行信託部
803,8030098,聯邦商業銀行東台北分行
803,8030102,聯邦商業銀行高雄分行
803,8030113,聯邦商業銀行板橋分行
803,8030124,聯邦商業銀行台南分行
803,8030135,聯邦商業銀行員林分行
803,8030146,聯邦商業銀行國外部
803,8030157,聯邦商業銀行仁愛分行
803,8030168,聯邦商業銀行南崁分行
803,8030179,聯邦商業銀行新竹分行
803,8030180,聯邦商業銀行蘆洲分行
803,8030191,聯邦商業銀行國際金融業務分行
803,8030205,聯邦商業銀行九如分行
803,8030216,聯邦商業銀行雙和分行
803,8030227,聯邦商業銀行迴龍分行
803,8030238,聯邦商業銀行嘉義分行
803,8030249,聯邦商業銀行公館分行
803,8030250,聯邦商業銀行內壢分行
803,8030261,聯邦商業銀行忠孝分行
803,8030272,聯邦商業銀行新莊分行
